top1,top1_err,top5,top5_err,robust_top1,robust_top1_err,robust_top5,robust_top5_err,loss,adv_loss,param_count,img_size,cropt_pct,interpolation,attack,attack_steps,model,epoch,seed
66.8625,33.1375,86.8994,13.1006,48.9972,51.0028,74.8035,25.1965,1.4756388664245605,2.3120133876800537,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,99,0
66.8463,33.1537,86.8366,13.1634,47.1295,52.8705,73.43,26.57,1.4804470539093018,2.417287826538086,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,99,0
66.7997,33.2003,86.8426,13.1574,45.2151,54.7849,71.9877,28.0123,1.4859223365783691,2.525928497314453,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,99,0
66.8139,33.1861,86.8183,13.1817,44.2833,55.7167,71.2584,28.7416,1.4898974895477295,2.5836663246154785,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,99,0
66.7997,33.2003,86.792,13.208,43.2623,56.7377,70.442,29.558,1.4963871240615845,2.64974045753479,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,99,0
66.8888,33.1112,86.8609,13.1391,48.9709,51.0291,74.763,25.237,1.4792637825012207,2.313863754272461,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,99,1
66.8301,33.1699,86.8568,13.1432,47.1376,52.8624,73.4584,26.5416,1.4804444313049316,2.4173145294189453,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,99,1
66.8159,33.1841,86.8588,13.1412,45.2557,54.7443,71.9938,28.0062,1.4859285354614258,2.525789737701416,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,99,1
66.8139,33.1861,86.8143,13.1857,44.2954,55.7046,71.2888,28.7112,1.4898903369903564,2.583665609359741,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,99,1
66.7997,33.2003,86.7839,13.2161,43.2724,56.7276,70.4278,29.5722,1.4963300228118896,2.6499133110046387,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,99,1
66.8828,33.1172,86.8609,13.1391,48.9608,51.0392,74.7731,25.2269,1.4792616367340088,2.3139398097991943,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,99,2
66.8463,33.1537,86.8487,13.1513,47.1153,52.8847,73.424,26.576,1.480471134185791,2.417332410812378,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,99,2
66.7956,33.2044,86.8487,13.1513,45.2131,54.7869,71.9715,28.0285,1.4859225749969482,2.525852680206299,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,99,2
66.7956,33.2044,86.8163,13.1837,44.2914,55.7086,71.303,28.697,1.489884376525879,2.583709955215454,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,99,2
66.7896,33.2104,86.7839,13.2161,43.2826,56.7174,70.4359,29.5641,1.4963535070419312,2.6497442722320557,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,99,2
